More Plot in this review than in the movie	United States	Kirk plays Kirk. Bridgette plays Bridgette. That is about how inventive this movie is. Darren plays Christian, because the audience isn&#x27;t expected to understand that he is a typical Christian without this clue. Given that, Kirk should have been named CluelessLecturer.I didn&#x27;t stay long enough to see if the Titanic sunk, or if there was a surprise ending.As I watched this movie I realized that I would likely never again have to modify my &#x22;worst movie ever made&#x22; and for that, I thank you Kirk.GOOD POINTS: 1) no other movie through 2020 will have to worry about being Worst Movie of the Decade 2) we don&#x27;t make movies on &#x22;film&#x22; any more, so this is not a waste of film--- just a waste of digital 1s and 0s 3) i had more time to concentrate on my popcorn 4) i used my phone in the theater during the movie, and nobody seemed to think it was a bad thingKirk, it rained in California this week---- I think God saw your movie and was crying.	1
Did more to destroy Christmas than save it.	United States	&#x22;Jesus became Material... so that is why materialism is OK&#x22; - is pretty much the summary of the movie. There are some Christians who do not participate in Christmas for many reasons. Kirk apparently wanted to respond to this crowd by producing this low budget, effortless film. Not only does he do his best to destroy any solid logic for celebrating Christmas, he paints fellow (non Christmas observing) believers as grumpy, ignorant, radical, and stupid. Thus, giving mainstream Christianity a horrible image. Essential Kirk has brought Christian evangelism 2 steps back in reaching the world with the true message of salvation and replaced it with justification, poor logic, and and a refocus of the faith, not of Christ, but on emotion.Kirk attempted to encourage Christians with logic and reasoning to defend the mainstream stance of Christmas.... he failed. I left this film wanting more to NOT celebrate Christmas than I did celebrate it. Horrible film, waste of money, and waste of time. An E for Effort would not even be suitable to merit this film... No effort was placed in it.	1
Spoiler Alert...  It was awful!	United States	OK, So, after seeing this film, I don&#x27;t care what Kirk Cameron thinks about anything, and I surely never want to see (much less pay to see) anymore of his attempts at &#x22;Religious Entertainment&#x22;. They say that &#x22;no one starts out to make a bad film&#x22;. I think Kirk is the exception. I thought that this MIGHT be a &#x22;feel good&#x22; Christian film, it wasn&#x27;t. It was a lot of Cameron, not really even acting, just going on and on about how no one thought enough about Christ at Christmas. The fact that he distorted history about Christmas was also something that really added to the &#x22;holier than thou&#x22; factor of this film. And the fact that he totally ignores any other faith, that celebrate similar winter holidays adds to the arrogance of this film. It basically says, &#x22;If you don&#x27;t do everything that I do, you&#x27;re going to Hell.&#x22; Okay... Here&#x27;s the thing, Kirk Cameron can be a film maker. He can be an Actor. He can be a Preacher. But this film proves that he shouldn&#x27;t think that he can combine all three! He just comes across as pompous.	1
Must Not See	United States	This is the worst holiday movie ever made. Don&#x27;t go see this movie, don&#x27;t buy it. forget it happened, i try so hard every day to forget i wasted my life watching this. instead of viewing this movie, turn of your TV and spend time with your family. Get to know them better instead of watching 2 guys talk in a car for 20 minuets. just dot go,just dot go. just dot go ,just dot go . just dot go ,just dot go. why would anyone want to sit and watch this. go watch Rosewater way better film.what every you do don&#x27;t go and see this crappy film. you will hate it i hated it. Had &#x22;Saving Christmas&#x22; run any longer, i wold of died.	1
Another terrible movie from Kirk Cameron	None	This movie was a joke. Don&#x27;t waste your time or money. It&#x27;s a typical pandering movie that will no doubt be forgotten. Cameron claims that Christmas has become too materialistic, yet in a recent article claimed he was a &#x27;sucker&#x27; for all things Christmas. The decorations, the gifts, the trees (which are Pagan by the way), and the shopping. He stated in an article he was a sucker for these things. Pretty much in contrary to his movie. He even once claimed Halloween was stolen by the Pagans from Christians. Kirk Cameron is quite clueless. Even Christmas is Pagan. He&#x27;s a joke and so are his movies. His movies are made just to line his pockets. He And he&#x27;s a bigot to boot.	1
Jesus Clearly Hates Kirk Cameron	United States	In this movie, Kirk Cameron shows us that the best way to get get the world to hate you is to judge and hate people who are different from you. Like Kirk Cameron, the key is to make sure you let everyone know that your judgmental and hateful behavior comes from Jesus and the Bible. Kirk doesn&#x27;t judge and hate because that&#x27;s who he is as a person. No. That is not why. Kirk judges and hates other people because the Bible and Jesus told him that he could behave that way. Where has the old Kirk Cameron of old gone? We all want to know. What made you so cray cray? Why are you so angry at the gays? Why do you hate other religions so much? Why did you ruin your sister, Candace, with your terrible ideas and nutso religious rantings? Oh, dearest Kirk, Bless Your Heart.	1
Worst movie ever. Directed by a disgusting human.	None	The loser Kirk Cameron actually tried to falsify the rating for this movie here and on Rotten Tomatoes.Someone should tell him that lying and cheating are not acceptable Christian values.Someone should also tell him that he&#x27;s celebrating a Pagan holiday. These things he decided are what makes Christmas what it is are the commercialized things that don&#x27;t actually have anything to do with Christmas. It&#x27;s like the guy owns stock in Christmas supplies. If you claim you like this movie, you are a liar. Since lying is a Christian no-no, you&#x27;re going to Hell. Enjoy.Not everyone should be allowed to make movies, especially when they have a political or religious agenda.God likes an honest Atheist more than a lying Christian.	1
Kirk Cameron doesnt speak for all of us	United States	I barely survived the trailer. I have no idea how people paid money to see this movie. As a Christian, I have to beg Christian filmmakers to stop preaching to the converted by writing atheists and agnostics as idiotic, hateful, anti-Christian monsters. Your persecution complex in a country comprised almost entirely of Christians is laughable and only further isolates you from those you hope to convert.Kirk Cameron could have made a movie that&#x27;s actually about family and the true meaning of Christmas. Instead, he wanted to create a polemic against the people he&#x27;s imagined that are trying to prevent him from calling it Christmas. It&#x27;s just sad. Please stop making these terrible films. You&#x27;re embarrassing all of us.	1
Wow	United States	After watching this movie, I may have to gouge my eyeballs out of my head in an attempt to erase the inane images seared into my retinas. Alas, it won&#x27;t help. Why can&#x27;t I give this a zero score? A score of 1 is infinitely higher than zero, and it frankly doesn&#x27;t deserve a 1. A more redeeming film could have been made simply by filming a humpback whale attempting to mate with a Russian submarine, or perhaps watching howler monkeys preen and consume the gnats out of each other&#x27;s hairy backs. But no . . . I was instead subjected to this sermon pontificating about how society has distorted the true meaning of Christmas (well, duh!) but yet after watching this, I found the thought of selfish consumerism to be rather uplifting. Now that is a Christmas miracle!	1
Cameron isnt so much saving Christmas as hes saving the economy for his pay masters	Seattle, WA	Ultimately if Christmas returned to its more simple religious roots (&#x22;reason for the season&#x22;), the vast economic pump that enriches, oh, Koch Industries and everyone else who keeps the religious right in power would be gone and they would, gasp, lose vast sums of money. Even if Christmas became more of an Easter level of commercialism, the effects on the economy would be ruinous. One wonders why Cameron has made such a film when most Christians scream about the commercialism (which technically is keeping most of them in jobs). I suppose Cameron isn&#x27;t so much saving Christmas as he&#x27;s saving the economy for his pay masters.	1
Abhorrent in every way	Silver Spring, Maryland	Every Christmas season one can count on the fact that we will be inundated with TV shows recycling the It&#x27;s A Wonderful Life story, Hallmark Channel will overwhelm us with treacle, and a spate of Christmas-themed films will multiply at the cineplex to raise holiday spirits. I give extremist Christian Kirk Cameron dubious credit for crafting a Christmas-themed film that actually seems to be completely clueless about the meaning of Christmas.It goes without saying that the film resembles a glorified home movie, with horrible writing, worse acting and horrendous production values. Most of the film functions as little more than an unwieldy frame for Cameron to lecture at the audience using the most spurious of &#x22;facts&#x22; and a dubious re-writing of history.The basic &#x22;story&#x22; opens at a family Christmas party where Kirk&#x27;s brother-in-law, Christian (oh the irony!) is all rather overwhelmed and depressed by the materialism of the holiday and feels that the true meaning of Christmas has been lost. This &#x22;attitude&#x22; apparently irritates everyone else, and so Kirk follows Christian to his car to harangue him on his misguided foolishness for the extraordinarily padded 80 minutes running time. Most of this has the camera focused on Cameron&#x27;s perpetually smug smirk while he relentlessly lectures his hapless brother-in-law with outright lies, heavily abridged stories, and general all-around shaming. Interspersed to pad the running time, we take some brief breaks back into the house where completely ridiculous one-note flamboyant caricatures indulge in laughable conversations that no one you know not in a padded cell will ever have with you in your lifetime. The pathetic point though is that during Cameron&#x27;s often incoherent and misleading ramblings, he never once truly addresses any of the issues that Christian had about the materialism of the modern celebrations. Nevertheless, Kirk&#x27;s relentless verbal diarrhea utterly astounds Christian and makes him &#x22;see the light&#x22; and he returns to the party to beg the forgiveness of everyone there for negatively impacting their celebration.Then, Kirk launches into yet another lecture where he urges us to buy the biggest tree, get the richest butter, and max out the credit cards because this is all a part of Christmas and don&#x27;t let anyone tell you otherwise. I myself was raised a Christian and I can assure you that if anyone were to parrot this thought back to any of my religion teachers, their mouth would be washed out with soap. It is a perfectly despicable moral and abysmal coda to an already dreadful &#x22;holiday&#x22; film, which does the unthinkable of surpassing Christmas with the Kranks and Jingle All the Way as the most morally jaded holiday film in history. The film also includes a relentless unfunny blooper reel AND a dance sequence that must be seen to be believed...or better yet don&#x27;t see it at all.	1
Absolutely deserving of the worst rating on this website	United States	I never in my life thought a movie would be deserving of a rating a full point lower than &#x22;Santa Claus Conquers the Martians.&#x22; Call it a Christmas miracle.There are movies that are boring, there are movies that are factually incorrect, and there are movies that exist solely to pander to a specific audience. This movie is deserving of recognition for, incredibly, setting records in all of these categories. Only an amazingly uneducated person who has expended a large amount of effort sticking their head in the sand for a large portion of their existence could possibly rate this movie in the 2-4 range. Anyone above that is simply bearing false witness (against the Bible&#x27;s commands, by the way) at the request of Cameron himself.	1
This Is Too Bad To Be Funny	United States	Anyone who has seen any of Kirk Cameron&#x27;s previous pseudo-films, which generally consist of a sort of Christian apologetic aimed at the grammar school crowd, may think that they know what to expect with this latest offering, and they would be right. Here is Kirk with his usual mugging and winks to the camera as he leads his audience through a tangled and woefully inaccurate lecture on the mythical &#x22;War on Christmas&#x22;. It is just plain awful. I forced myself to watch until the end and it wasn&#x27;t worth it. It is a really pathetic attempt by a pathetic little man to grab a little cash riding on the coattails of Bill O&#x27;Reilly and Fox News. I was hoping at least it would be stupid enough to be funny, but it was just pedantic, dull and annoying. Miss this one and see a real movie.	1
Awful X1000	United States	I never thought a movie could be as bad as Battlefield Earth, until this was released.The movie starts of literally with no plot and from there it is just Kirk and his &#x22;brother&#x22; Christian talking in a car. Kirk, you have not saved Christmas, you have ruined it just like you did film. What you tried to do is make everyone follow what you think Christmas is all about. Literally, this man cherry picks the Bible and creates his own version of the story. You know it amazes me how Kirk finds a&#x22;good way&#x22; to say &#x22;materialism is right&#x22;. How does he go from making such a great movie like &#x22;Fireproof&#x22; to this???? I am sorry as a Christian, but it was just so bad. Again, Please if you know what&#x27;s good for you, don&#x27;t watch this movie, it is that bad.	1
A complete waste of time	London	I love a really strong, beautiful or funny film that lets me, as a Christian, not be embarrassed about my faith. Saving Christmas had me wanting to climb into a hole. From beginning to end, it plays like one of those late night infomercials where the host is far to excited to be human. This film is nothing but a vanity vehicle for Kirk Cameron, it&#x27;s self congratulatory and he comes off like a 12 year old locked in a toy store over night. His performance is a wreck, his exaggerated enthusiasm is cringe-worthy and at any minute you expect him to giggle and shout &#x22;Hey Ma! I&#x27;m making my own movie.&#x22; This is less a movie about Christmas, Jesus, or anything else as much as it is about Kirk Cameron begging you to look at him as he twirls.	1
Worse than Ebola, Aids, The Black Plague, 9/11 and Bucky Larson combined.	North Pole	Prior to viewing this film I was a devout Christian and Pastor. However this film broke my spirit and has caused me to not only reject my faith in God but in humanity all together.Each scene is worse than the last as Kirk Cameron uses the first portion of the film gathering wood, nails and a microphone to construct what will be int he second half, The worlds largest soap box.As a former pastor I once sat for a 5 hour sermon and still think this film is more preaching than that.When the film ended two thoughts crossed my mind, One was the strangely absent &#x27;That&#x27;s All Folks&#x22; Looney Toones ending and the second was a written apology and or refund of my money.Don&#x27;t watch this film, ever, don&#x27;t subject your family, friends or even stray animals to this picture.Kirk may be trying to silence the critics but the reality is this movie is so horrid so void of content and character that it may induce suicide in the depressed.In summation a 0 ratings needs to exist on IMDb because giving this long winded rambling non non sequitur a 1 is giving it too many stars.	1
